Id;Username;Email;Body
1900;user_4_4;arlene.sanford@rempel.example;Most people would rather give than get affection.
"1899;user_4_4;arlene.sanford@rempel.example;Quality is not an act, it is a habit."
1898;user_4_4;arlene.sanford@rempel.example;There was never a genius without a tincture of madness.
1897;user_4_4;arlene.sanford@rempel.example;Control thy passions lest they take vengence on thee.
1896;user_4_4;arlene.sanford@rempel.example;Beware the barrenness of a busy life.
1895;user_4_4;arlene.sanford@rempel.example;A few vices are sufficient to darken many virtues.
1894;user_4_4;arlene.sanford@rempel.example;Good habits formed at youth make all the difference.
1893;user_4_4;arlene.sanford@rempel.example;Rhetoric is the art of ruling the minds of men.
1892;user_4_4;arlene.sanford@rempel.example;Control thy passions lest they take vengence on thee.
"1891;user_4_4;arlene.sanford@rempel.example;Know how to listen, and you will profit even from those who talk badly."
1890;user_4_4;arlene.sanford@rempel.example;The secret to humor is surprise.
"1889;user_4_4;arlene.sanford@rempel.example;Dignity does not consist in possessing honors, but in deserving them."
1888;user_4_4;arlene.sanford@rempel.example;Love is composed of a single soul inhabiting two bodies.
1887;user_4_4;arlene.sanford@rempel.example;Pleasure in the job puts perfection in the work.
1886;user_4_4;arlene.sanford@rempel.example;The secret to humor is surprise.
1885;user_4_4;arlene.sanford@rempel.example;Most people would rather give than get affection.
1884;user_4_4;arlene.sanford@rempel.example;Rhetoric is the art of ruling the minds of men.
1883;user_4_4;arlene.sanford@rempel.example;Only the educated are free.
1882;user_4_4;arlene.sanford@rempel.example;Philosophy is the highest music.
1881;user_4_4;arlene.sanford@rempel.example;A few vices are sufficient to darken many virtues.
1880;user_4_4;arlene.sanford@rempel.example;Control thy passions lest they take vengence on thee.
1879;user_4_4;arlene.sanford@rempel.example;The unexamined life is not worth living.
1878;user_4_4;arlene.sanford@rempel.example;Rhetoric is the art of ruling the minds of men.
1877;user_4_4;arlene.sanford@rempel.example;Rhetoric is the art of ruling the minds of men.
1876;user_4_4;arlene.sanford@rempel.example;It is impossible to begin to learn that which one thinks one already knows.
"1875;user_4_4;arlene.sanford@rempel.example;It's not what happens to you, but how you react to it that matters."
"1874;user_4_4;arlene.sanford@rempel.example;The virtue of justice consists in moderation, as regulated by wisdom."
1873;user_4_4;arlene.sanford@rempel.example;Philosophy is the highest music.
"1872;user_4_4;arlene.sanford@rempel.example;Dignity does not consist in possessing honors, but in deserving them."
1871;user_4_4;arlene.sanford@rempel.example;Most people would rather give than get affection.
1870;user_4_4;arlene.sanford@rempel.example;Love is composed of a single soul inhabiting two bodies.
1869;user_4_4;arlene.sanford@rempel.example;Most people would rather give than get affection.
"1868;user_4_4;arlene.sanford@rempel.example;Know how to listen, and you will profit even from those who talk badly."
1867;user_4_4;arlene.sanford@rempel.example;There was never a genius without a tincture of madness.
"1866;user_4_4;arlene.sanford@rempel.example;It's not what happens to you, but how you react to it that matters."
"1865;user_4_4;arlene.sanford@rempel.example;It's not what happens to you, but how you react to it that matters."
1864;user_4_4;arlene.sanford@rempel.example;A few vices are sufficient to darken many virtues.
1863;user_4_4;arlene.sanford@rempel.example;Most people would rather give than get affection.
1862;user_4_4;arlene.sanford@rempel.example;Only the educated are free.
1861;user_4_4;arlene.sanford@rempel.example;There was never a genius without a tincture of madness.
1860;user_4_4;arlene.sanford@rempel.example;Love is composed of a single soul inhabiting two bodies.
"1859;user_4_4;arlene.sanford@rempel.example;Quality is not an act, it is a habit."
1858;user_4_4;arlene.sanford@rempel.example;Philosophy is the highest music.
1857;user_4_4;arlene.sanford@rempel.example;It is impossible to begin to learn that which one thinks one already knows.
"1856;user_4_4;arlene.sanford@rempel.example;It's not what happens to you, but how you react to it that matters."
1855;user_4_4;arlene.sanford@rempel.example;Beware the barrenness of a busy life.
1854;user_4_4;arlene.sanford@rempel.example;The mind is not a vessel to be filled but a fire to be kindled.
1853;user_4_4;arlene.sanford@rempel.example;Philosophy is the highest music.
1852;user_4_4;arlene.sanford@rempel.example;Beware the barrenness of a busy life.
"1851;user_4_4;arlene.sanford@rempel.example;Know how to listen, and you will profit even from those who talk badly."
1850;user_4_4;arlene.sanford@rempel.example;A few vices are sufficient to darken many virtues.
"1849;user_4_4;arlene.sanford@rempel.example;Dignity does not consist in possessing honors, but in deserving them."
"1848;user_4_4;arlene.sanford@rempel.example;It's not what happens to you, but how you react to it that matters."
1847;user_4_4;arlene.sanford@rempel.example;Philosophy is the highest music.
1846;user_4_4;arlene.sanford@rempel.example;Philosophy is the highest music.
1845;user_4_4;arlene.sanford@rempel.example;Most people would rather give than get affection.
1844;user_4_4;arlene.sanford@rempel.example;It is impossible to begin to learn that which one thinks one already knows.
1843;user_4_4;arlene.sanford@rempel.example;Rhetoric is the art of ruling the minds of men.
"1842;user_4_4;arlene.sanford@rempel.example;Know how to listen, and you will profit even from those who talk badly."
"1841;user_4_4;arlene.sanford@rempel.example;Quality is not an act, it is a habit."
1840;user_4_4;arlene.sanford@rempel.example;Only the educated are free.
1839;user_4_4;arlene.sanford@rempel.example;The secret to humor is surprise.
1838;user_4_4;arlene.sanford@rempel.example;There was never a genius without a tincture of madness.
1837;user_4_4;arlene.sanford@rempel.example;Good habits formed at youth make all the difference.
1836;user_4_4;arlene.sanford@rempel.example;There was never a genius without a tincture of madness.
1835;user_4_4;arlene.sanford@rempel.example;Rhetoric is the art of ruling the minds of men.
1834;user_4_4;arlene.sanford@rempel.example;A few vices are sufficient to darken many virtues.
1833;user_4_4;arlene.sanford@rempel.example;Control thy passions lest they take vengence on thee.
1832;user_4_4;arlene.sanford@rempel.example;Beware the barrenness of a busy life.
1831;user_4_4;arlene.sanford@rempel.example;Beware the barrenness of a busy life.
1830;user_4_4;arlene.sanford@rempel.example;Philosophy is the highest music.
"1829;user_4_4;arlene.sanford@rempel.example;Quality is not an act, it is a habit."
1828;user_4_4;arlene.sanford@rempel.example;A few vices are sufficient to darken many virtues.
1827;user_4_4;arlene.sanford@rempel.example;Only the educated are free.
"1826;user_4_4;arlene.sanford@rempel.example;Quality is not an act, it is a habit."
1825;user_4_4;arlene.sanford@rempel.example;The secret to humor is surprise.
1824;user_4_4;arlene.sanford@rempel.example;Control thy passions lest they take vengence on thee.
1823;user_4_4;arlene.sanford@rempel.example;Beware the barrenness of a busy life.
"1822;user_4_4;arlene.sanford@rempel.example;It's not what happens to you, but how you react to it that matters."
1821;user_4_4;arlene.sanford@rempel.example;Good habits formed at youth make all the difference.
"1820;user_4_4;arlene.sanford@rempel.example;Quality is not an act, it is a habit."
"1819;user_4_4;arlene.sanford@rempel.example;Know how to listen, and you will profit even from those who talk badly."
1818;user_4_4;arlene.sanford@rempel.example;It is impossible to begin to learn that which one thinks one already knows.
1817;user_4_4;arlene.sanford@rempel.example;Only the educated are free.
1816;user_4_4;arlene.sanford@rempel.example;Most people would rather give than get affection.
"1815;user_4_4;arlene.sanford@rempel.example;The virtue of justice consists in moderation, as regulated by wisdom."
1814;user_4_4;arlene.sanford@rempel.example;Rhetoric is the art of ruling the minds of men.
1813;user_4_4;arlene.sanford@rempel.example;Control thy passions lest they take vengence on thee.
"1812;user_4_4;arlene.sanford@rempel.example;The virtue of justice consists in moderation, as regulated by wisdom."
1811;user_4_4;arlene.sanford@rempel.example;It is impossible to begin to learn that which one thinks one already knows.
1810;user_4_4;arlene.sanford@rempel.example;Good habits formed at youth make all the difference.
"1809;user_4_4;arlene.sanford@rempel.example;The virtue of justice consists in moderation, as regulated by wisdom."
1808;user_4_4;arlene.sanford@rempel.example;Rhetoric is the art of ruling the minds of men.
1807;user_4_4;arlene.sanford@rempel.example;Most people would rather give than get affection.
1806;user_4_4;arlene.sanford@rempel.example;The unexamined life is not worth living.
"1805;user_4_4;arlene.sanford@rempel.example;It's not what happens to you, but how you react to it that matters."
1804;user_4_4;arlene.sanford@rempel.example;Most people would rather give than get affection.
1803;user_4_4;arlene.sanford@rempel.example;The unexamined life is not worth living.
1802;user_4_4;arlene.sanford@rempel.example;Most people would rather give than get affection.
1801;user_4_4;arlene.sanford@rempel.example;Only the educated are free.
1800;user_4_3;antione.waelchi@smith.example;The mind is not a vessel to be filled but a fire to be kindled.
1799;user_4_3;antione.waelchi@smith.example;The secret to humor is surprise.
1798;user_4_3;antione.waelchi@smith.example;There was never a genius without a tincture of madness.
1797;user_4_3;antione.waelchi@smith.example;The secret to humor is surprise.
1796;user_4_3;antione.waelchi@smith.example;Philosophy is the highest music.
1795;user_4_3;antione.waelchi@smith.example;The mind is not a vessel to be filled but a fire to be kindled.
1794;user_4_3;antione.waelchi@smith.example;Pleasure in the job puts perfection in the work.
1793;user_4_3;antione.waelchi@smith.example;The secret to humor is surprise.
1792;user_4_3;antione.waelchi@smith.example;Pleasure in the job puts perfection in the work.
"1791;user_4_3;antione.waelchi@smith.example;The virtue of justice consists in moderation, as regulated by wisdom."
1790;user_4_3;antione.waelchi@smith.example;Good habits formed at youth make all the difference.
1789;user_4_3;antione.waelchi@smith.example;The secret to humor is surprise.
1788;user_4_3;antione.waelchi@smith.example;A few vices are sufficient to darken many virtues.
1787;user_4_3;antione.waelchi@smith.example;Beware the barrenness of a busy life.
1786;user_4_3;antione.waelchi@smith.example;The secret to humor is surprise.
1785;user_4_3;antione.waelchi@smith.example;Philosophy is the highest music.
"1784;user_4_3;antione.waelchi@smith.example;Know how to listen, and you will profit even from those who talk badly."
1783;user_4_3;antione.waelchi@smith.example;Rhetoric is the art of ruling the minds of men.
1782;user_4_3;antione.waelchi@smith.example;Beware the barrenness of a busy life.
1781;user_4_3;antione.waelchi@smith.example;Control thy passions lest they take vengence on thee.
"1780;user_4_3;antione.waelchi@smith.example;Know how to listen, and you will profit even from those who talk badly."
"1779;user_4_3;antione.waelchi@smith.example;Quality is not an act, it is a habit."
1778;user_4_3;antione.waelchi@smith.example;Most people would rather give than get affection.
1777;user_4_3;antione.waelchi@smith.example;A few vices are sufficient to darken many virtues.
1776;user_4_3;antione.waelchi@smith.example;There was never a genius without a tincture of madness.
"1775;user_4_3;antione.waelchi@smith.example;It's not what happens to you, but how you react to it that matters."
"1774;user_4_3;antione.waelchi@smith.example;Quality is not an act, it is a habit."
1773;user_4_3;antione.waelchi@smith.example;The secret to humor is surprise.
1772;user_4_3;antione.waelchi@smith.example;Beware the barrenness of a busy life.
1771;user_4_3;antione.waelchi@smith.example;Pleasure in the job puts perfection in the work.
1770;user_4_3;antione.waelchi@smith.example;It is impossible to begin to learn that which one thinks one already knows.
1769;user_4_3;antione.waelchi@smith.example;The unexamined life is not worth living.
1768;user_4_3;antione.waelchi@smith.example;There was never a genius without a tincture of madness.
1767;user_4_3;antione.waelchi@smith.example;Most people would rather give than get affection.
"1766;user_4_3;antione.waelchi@smith.example;Dignity does not consist in possessing honors, but in deserving them."
1765;user_4_3;antione.waelchi@smith.example;Most people would rather give than get affection.
1764;user_4_3;antione.waelchi@smith.example;It is impossible to begin to learn that which one thinks one already knows.
1763;user_4_3;antione.waelchi@smith.example;Philosophy is the highest music.
"1762;user_4_3;antione.waelchi@smith.example;Quality is not an act, it is a habit."
1761;user_4_3;antione.waelchi@smith.example;Good habits formed at youth make all the difference.
1760;user_4_3;antione.waelchi@smith.example;Most people would rather give than get affection.
1759;user_4_3;antione.waelchi@smith.example;Beware the barrenness of a busy life.
1758;user_4_3;antione.waelchi@smith.example;A few vices are sufficient to darken many virtues.
1757;user_4_3;antione.waelchi@smith.example;Philosophy is the highest music.
1756;user_4_3;antione.waelchi@smith.example;Rhetoric is the art of ruling the minds of men.
1755;user_4_3;antione.waelchi@smith.example;The secret to humor is surprise.
1754;user_4_3;antione.waelchi@smith.example;Rhetoric is the art of ruling the minds of men.
1753;user_4_3;antione.waelchi@smith.example;Control thy passions lest they take vengence on thee.
1752;user_4_3;antione.waelchi@smith.example;Pleasure in the job puts perfection in the work.
1751;user_4_3;antione.waelchi@smith.example;Control thy passions lest they take vengence on thee.
1750;user_4_3;antione.waelchi@smith.example;Love is composed of a single soul inhabiting two bodies.
"1749;user_4_3;antione.waelchi@smith.example;Know how to listen, and you will profit even from those who talk badly."
1748;user_4_3;antione.waelchi@smith.example;Rhetoric is the art of ruling the minds of men.
1747;user_4_3;antione.waelchi@smith.example;Pleasure in the job puts perfection in the work.
1746;user_4_3;antione.waelchi@smith.example;It is impossible to begin to learn that which one thinks one already knows.
1745;user_4_3;antione.waelchi@smith.example;The unexamined life is not worth living.
1744;user_4_3;antione.waelchi@smith.example;Pleasure in the job puts perfection in the work.
1743;user_4_3;antione.waelchi@smith.example;There was never a genius without a tincture of madness.
"1742;user_4_3;antione.waelchi@smith.example;Know how to listen, and you will profit even from those who talk badly."
1741;user_4_3;antione.waelchi@smith.example;There was never a genius without a tincture of madness.
1740;user_4_3;antione.waelchi@smith.example;Rhetoric is the art of ruling the minds of men.
1739;user_4_3;antione.waelchi@smith.example;Most people would rather give than get affection.
1738;user_4_3;antione.waelchi@smith.example;Philosophy is the highest music.
1737;user_4_3;antione.waelchi@smith.example;Philosophy is the highest music.
1736;user_4_3;antione.waelchi@smith.example;A few vices are sufficient to darken many virtues.
1735;user_4_3;antione.waelchi@smith.example;Pleasure in the job puts perfection in the work.
1734;user_4_3;antione.waelchi@smith.example;Love is composed of a single soul inhabiting two bodies.
"1733;user_4_3;antione.waelchi@smith.example;The virtue of justice consists in moderation, as regulated by wisdom."
1732;user_4_3;antione.waelchi@smith.example;Most people would rather give than get affection.
"1731;user_4_3;antione.waelchi@smith.example;Quality is not an act, it is a habit."
1730;user_4_3;antione.waelchi@smith.example;It is impossible to begin to learn that which one thinks one already knows.
1729;user_4_3;antione.waelchi@smith.example;The mind is not a vessel to be filled but a fire to be kindled.
"1728;user_4_3;antione.waelchi@smith.example;It's not what happens to you, but how you react to it that matters."
1727;user_4_3;antione.waelchi@smith.example;The secret to humor is surprise.
"1726;user_4_3;antione.waelchi@smith.example;Dignity does not consist in possessing honors, but in deserving them."
1725;user_4_3;antione.waelchi@smith.example;Most people would rather give than get affection.
1724;user_4_3;antione.waelchi@smith.example;Love is composed of a single soul inhabiting two bodies.
1723;user_4_3;antione.waelchi@smith.example;Beware the barrenness of a busy life.
1722;user_4_3;antione.waelchi@smith.example;Philosophy is the highest music.
1721;user_4_3;antione.waelchi@smith.example;Control thy passions lest they take vengence on thee.
1720;user_4_3;antione.waelchi@smith.example;There was never a genius without a tincture of madness.
1719;user_4_3;antione.waelchi@smith.example;Love is composed of a single soul inhabiting two bodies.
1718;user_4_3;antione.waelchi@smith.example;Philosophy is the highest music.
1717;user_4_3;antione.waelchi@smith.example;Philosophy is the highest music.
1716;user_4_3;antione.waelchi@smith.example;Rhetoric is the art of ruling the minds of men.
1715;user_4_3;antione.waelchi@smith.example;Good habits formed at youth make all the difference.
1714;user_4_3;antione.waelchi@smith.example;A few vices are sufficient to darken many virtues.
1713;user_4_3;antione.waelchi@smith.example;Only the educated are free.
1712;user_4_3;antione.waelchi@smith.example;Good habits formed at youth make all the difference.
1711;user_4_3;antione.waelchi@smith.example;A few vices are sufficient to darken many virtues.
1710;user_4_3;antione.waelchi@smith.example;Pleasure in the job puts perfection in the work.
"1709;user_4_3;antione.waelchi@smith.example;It's not what happens to you, but how you react to it that matters."
1708;user_4_3;antione.waelchi@smith.example;Philosophy is the highest music.
1707;user_4_3;antione.waelchi@smith.example;Beware the barrenness of a busy life.
1706;user_4_3;antione.waelchi@smith.example;Pleasure in the job puts perfection in the work.
1705;user_4_3;antione.waelchi@smith.example;Control thy passions lest they take vengence on thee.
1704;user_4_3;antione.waelchi@smith.example;Philosophy is the highest music.
1703;user_4_3;antione.waelchi@smith.example;A few vices are sufficient to darken many virtues.
1702;user_4_3;antione.waelchi@smith.example;Philosophy is the highest music.
"1701;user_4_3;antione.waelchi@smith.example;Know how to listen, and you will profit even from those who talk badly."
1700;user_4_2;alex@ullrich.test;The unexamined life is not worth living.
"1699;user_4_2;alex@ullrich.test;It's not what happens to you, but how you react to it that matters."
"1698;user_4_2;alex@ullrich.test;It's not what happens to you, but how you react to it that matters."
"1697;user_4_2;alex@ullrich.test;It's not what happens to you, but how you react to it that matters."
1696;user_4_2;alex@ullrich.test;Pleasure in the job puts perfection in the work.
"1695;user_4_2;alex@ullrich.test;Quality is not an act, it is a habit."
1694;user_4_2;alex@ullrich.test;Love is composed of a single soul inhabiting two bodies.
1693;user_4_2;alex@ullrich.test;The unexamined life is not worth living.
1692;user_4_2;alex@ullrich.test;Control thy passions lest they take vengence on thee.
1691;user_4_2;alex@ullrich.test;The secret to humor is surprise.
1690;user_4_2;alex@ullrich.test;Good habits formed at youth make all the difference.
"1689;user_4_2;alex@ullrich.test;Dignity does not consist in possessing honors, but in deserving them."
1688;user_4_2;alex@ullrich.test;Pleasure in the job puts perfection in the work.
"1687;user_4_2;alex@ullrich.test;Quality is not an act, it is a habit."
"1686;user_4_2;alex@ullrich.test;Know how to listen, and you will profit even from those who talk badly."
1685;user_4_2;alex@ullrich.test;Only the educated are free.
1684;user_4_2;alex@ullrich.test;A few vices are sufficient to darken many virtues.
1683;user_4_2;alex@ullrich.test;Rhetoric is the art of ruling the minds of men.
1682;user_4_2;alex@ullrich.test;Most people would rather give than get affection.
1681;user_4_2;alex@ullrich.test;Most people would rather give than get affection.
1680;user_4_2;alex@ullrich.test;Pleasure in the job puts perfection in the work.
1679;user_4_2;alex@ullrich.test;It is impossible to begin to learn that which one thinks one already knows.
1678;user_4_2;alex@ullrich.test;Pleasure in the job puts perfection in the work.
1677;user_4_2;alex@ullrich.test;Love is composed of a single soul inhabiting two bodies.
1676;user_4_2;alex@ullrich.test;A few vices are sufficient to darken many virtues.
"1675;user_4_2;alex@ullrich.test;It's not what happens to you, but how you react to it that matters."
"1674;user_4_2;alex@ullrich.test;The virtue of justice consists in moderation, as regulated by wisdom."
1673;user_4_2;alex@ullrich.test;The mind is not a vessel to be filled but a fire to be kindled.
"1672;user_4_2;alex@ullrich.test;Quality is not an act, it is a habit."
"1671;user_4_2;alex@ullrich.test;Know how to listen, and you will profit even from those who talk badly."
1670;user_4_2;alex@ullrich.test;The mind is not a vessel to be filled but a fire to be kindled.
1669;user_4_2;alex@ullrich.test;The mind is not a vessel to be filled but a fire to be kindled.
"1668;user_4_2;alex@ullrich.test;Dignity does not consist in possessing honors, but in deserving them."
1667;user_4_2;alex@ullrich.test;Rhetoric is the art of ruling the minds of men.
1666;user_4_2;alex@ullrich.test;The mind is not a vessel to be filled but a fire to be kindled.
"1665;user_4_2;alex@ullrich.test;The virtue of justice consists in moderation, as regulated by wisdom."
1664;user_4_2;alex@ullrich.test;The mind is not a vessel to be filled but a fire to be kindled.
1663;user_4_2;alex@ullrich.test;The secret to humor is surprise.
1662;user_4_2;alex@ullrich.test;There was never a genius without a tincture of madness.
1661;user_4_2;alex@ullrich.test;Pleasure in the job puts perfection in the work.
"1660;user_4_2;alex@ullrich.test;Dignity does not consist in possessing honors, but in deserving them."
1659;user_4_2;alex@ullrich.test;Good habits formed at youth make all the difference.
"1658;user_4_2;alex@ullrich.test;Dignity does not consist in possessing honors, but in deserving them."
"1657;user_4_2;alex@ullrich.test;It's not what happens to you, but how you react to it that matters."
1656;user_4_2;alex@ullrich.test;Love is composed of a single soul inhabiting two bodies.
"1655;user_4_2;alex@ullrich.test;Quality is not an act, it is a habit."
1654;user_4_2;alex@ullrich.test;Most people would rather give than get affection.
1653;user_4_2;alex@ullrich.test;Control thy passions lest they take vengence on thee.
"1652;user_4_2;alex@ullrich.test;Quality is not an act, it is a habit."
"1651;user_4_2;alex@ullrich.test;Quality is not an act, it is a habit."
1650;user_4_2;alex@ullrich.test;Control thy passions lest they take vengence on thee.
1649;user_4_2;alex@ullrich.test;Rhetoric is the art of ruling the minds of men.
1648;user_4_2;alex@ullrich.test;The mind is not a vessel to be filled but a fire to be kindled.
1647;user_4_2;alex@ullrich.test;Beware the barrenness of a busy life.
1646;user_4_2;alex@ullrich.test;Philosophy is the highest music.
1645;user_4_2;alex@ullrich.test;Most people would rather give than get affection.
"1644;user_4_2;alex@ullrich.test;It's not what happens to you, but how you react to it that matters."
1643;user_4_2;alex@ullrich.test;Control thy passions lest they take vengence on thee.
"1642;user_4_2;alex@ullrich.test;Dignity does not consist in possessing honors, but in deserving them."
1641;user_4_2;alex@ullrich.test;Control thy passions lest they take vengence on thee.
1640;user_4_2;alex@ullrich.test;Love is composed of a single soul inhabiting two bodies.
1639;user_4_2;alex@ullrich.test;Good habits formed at youth make all the difference.
1638;user_4_2;alex@ullrich.test;It is impossible to begin to learn that which one thinks one already knows.
1637;user_4_2;alex@ullrich.test;Control thy passions lest they take vengence on thee.
1636;user_4_2;alex@ullrich.test;There was never a genius without a tincture of madness.
"1635;user_4_2;alex@ullrich.test;Dignity does not consist in possessing honors, but in deserving them."
1634;user_4_2;alex@ullrich.test;Beware the barrenness of a busy life.
1633;user_4_2;alex@ullrich.test;A few vices are sufficient to darken many virtues.
"1632;user_4_2;alex@ullrich.test;The virtue of justice consists in moderation, as regulated by wisdom."
1631;user_4_2;alex@ullrich.test;Beware the barrenness of a busy life.
1630;user_4_2;alex@ullrich.test;Philosophy is the highest music.
1629;user_4_2;alex@ullrich.test;The mind is not a vessel to be filled but a fire to be kindled.
"1628;user_4_2;alex@ullrich.test;Dignity does not consist in possessing honors, but in deserving them."
1627;user_4_2;alex@ullrich.test;A few vices are sufficient to darken many virtues.
1626;user_4_2;alex@ullrich.test;The secret to humor is surprise.
1625;user_4_2;alex@ullrich.test;Good habits formed at youth make all the difference.
1624;user_4_2;alex@ullrich.test;Beware the barrenness of a busy life.
"1623;user_4_2;alex@ullrich.test;The virtue of justice consists in moderation, as regulated by wisdom."
1622;user_4_2;alex@ullrich.test;Good habits formed at youth make all the difference.
1621;user_4_2;alex@ullrich.test;Only the educated are free.
1620;user_4_2;alex@ullrich.test;It is impossible to begin to learn that which one thinks one already knows.
1619;user_4_2;alex@ullrich.test;Only the educated are free.
1618;user_4_2;alex@ullrich.test;A few vices are sufficient to darken many virtues.
1617;user_4_2;alex@ullrich.test;Love is composed of a single soul inhabiting two bodies.
1616;user_4_2;alex@ullrich.test;Control thy passions lest they take vengence on thee.
"1615;user_4_2;alex@ullrich.test;Quality is not an act, it is a habit."
1614;user_4_2;alex@ullrich.test;Only the educated are free.
1613;user_4_2;alex@ullrich.test;Philosophy is the highest music.
1612;user_4_2;alex@ullrich.test;It is impossible to begin to learn that which one thinks one already knows.
"1611;user_4_2;alex@ullrich.test;Know how to listen, and you will profit even from those who talk badly."
1610;user_4_2;alex@ullrich.test;Pleasure in the job puts perfection in the work.
1609;user_4_2;alex@ullrich.test;Control thy passions lest they take vengence on thee.
"1608;user_4_2;alex@ullrich.test;Quality is not an act, it is a habit."
1607;user_4_2;alex@ullrich.test;Control thy passions lest they take vengence on thee.
1606;user_4_2;alex@ullrich.test;Most people would rather give than get affection.
"1605;user_4_2;alex@ullrich.test;Dignity does not consist in possessing honors, but in deserving them."
1604;user_4_2;alex@ullrich.test;The secret to humor is surprise.
"1603;user_4_2;alex@ullrich.test;Quality is not an act, it is a habit."
1602;user_4_2;alex@ullrich.test;Rhetoric is the art of ruling the minds of men.
1601;user_4_2;alex@ullrich.test;There was never a genius without a tincture of madness.
1600;user_4_1;rhoda@parisian.test;Most people would rather give than get affection.
1599;user_4_1;rhoda@parisian.test;The unexamined life is not worth living.
1598;user_4_1;rhoda@parisian.test;Beware the barrenness of a busy life.
1597;user_4_1;rhoda@parisian.test;Rhetoric is the art of ruling the minds of men.
1596;user_4_1;rhoda@parisian.test;The mind is not a vessel to be filled but a fire to be kindled.
1595;user_4_1;rhoda@parisian.test;The secret to humor is surprise.
"1594;user_4_1;rhoda@parisian.test;Dignity does not consist in possessing honors, but in deserving them."
1593;user_4_1;rhoda@parisian.test;Good habits formed at youth make all the difference.
"1592;user_4_1;rhoda@parisian.test;Know how to listen, and you will profit even from those who talk badly."
1591;user_4_1;rhoda@parisian.test;The secret to humor is surprise.
1590;user_4_1;rhoda@parisian.test;Most people would rather give than get affection.
1589;user_4_1;rhoda@parisian.test;Rhetoric is the art of ruling the minds of men.
"1588;user_4_1;rhoda@parisian.test;Quality is not an act, it is a habit."
1587;user_4_1;rhoda@parisian.test;Control thy passions lest they take vengence on thee.
1586;user_4_1;rhoda@parisian.test;Control thy passions lest they take vengence on thee.
1585;user_4_1;rhoda@parisian.test;The mind is not a vessel to be filled but a fire to be kindled.
1584;user_4_1;rhoda@parisian.test;Good habits formed at youth make all the difference.
1583;user_4_1;rhoda@parisian.test;Pleasure in the job puts perfection in the work.
"1582;user_4_1;rhoda@parisian.test;It's not what happens to you, but how you react to it that matters."
"1581;user_4_1;rhoda@parisian.test;Know how to listen, and you will profit even from those who talk badly."
1580;user_4_1;rhoda@parisian.test;Control thy passions lest they take vengence on thee.
1579;user_4_1;rhoda@parisian.test;The unexamined life is not worth living.
"1578;user_4_1;rhoda@parisian.test;The virtue of justice consists in moderation, as regulated by wisdom."
1577;user_4_1;rhoda@parisian.test;Most people would rather give than get affection.
1576;user_4_1;rhoda@parisian.test;Beware the barrenness of a busy life.
"1575;user_4_1;rhoda@parisian.test;Know how to listen, and you will profit even from those who talk badly."
1574;user_4_1;rhoda@parisian.test;Rhetoric is the art of ruling the minds of men.
1573;user_4_1;rhoda@parisian.test;Philosophy is the highest music.
"1572;user_4_1;rhoda@parisian.test;The virtue of justice consists in moderation, as regulated by wisdom."
1571;user_4_1;rhoda@parisian.test;Philosophy is the highest music.
"1570;user_4_1;rhoda@parisian.test;It's not what happens to you, but how you react to it that matters."
1569;user_4_1;rhoda@parisian.test;Good habits formed at youth make all the difference.
"1568;user_4_1;rhoda@parisian.test;Know how to listen, and you will profit even from those who talk badly."
1567;user_4_1;rhoda@parisian.test;Rhetoric is the art of ruling the minds of men.
"1566;user_4_1;rhoda@parisian.test;Know how to listen, and you will profit even from those who talk badly."
1565;user_4_1;rhoda@parisian.test;Most people would rather give than get affection.
1564;user_4_1;rhoda@parisian.test;The unexamined life is not worth living.
1563;user_4_1;rhoda@parisian.test;The secret to humor is surprise.
1562;user_4_1;rhoda@parisian.test;Beware the barrenness of a busy life.
1561;user_4_1;rhoda@parisian.test;Pleasure in the job puts perfection in the work.
1560;user_4_1;rhoda@parisian.test;Only the educated are free.
1559;user_4_1;rhoda@parisian.test;Philosophy is the highest music.
1558;user_4_1;rhoda@parisian.test;Beware the barrenness of a busy life.
1557;user_4_1;rhoda@parisian.test;Rhetoric is the art of ruling the minds of men.
1556;user_4_1;rhoda@parisian.test;The mind is not a vessel to be filled but a fire to be kindled.
1555;user_4_1;rhoda@parisian.test;Philosophy is the highest music.
"1554;user_4_1;rhoda@parisian.test;Know how to listen, and you will profit even from those who talk badly."
1553;user_4_1;rhoda@parisian.test;Pleasure in the job puts perfection in the work.
1552;user_4_1;rhoda@parisian.test;Rhetoric is the art of ruling the minds of men.
1551;user_4_1;rhoda@parisian.test;The unexamined life is not worth living.
1550;user_4_1;rhoda@parisian.test;Control thy passions lest they take vengence on thee.
1549;user_4_1;rhoda@parisian.test;There was never a genius without a tincture of madness.
1548;user_4_1;rhoda@parisian.test;Philosophy is the highest music.
"1547;user_4_1;rhoda@parisian.test;Dignity does not consist in possessing honors, but in deserving them."
"1546;user_4_1;rhoda@parisian.test;It's not what happens to you, but how you react to it that matters."
1545;user_4_1;rhoda@parisian.test;Rhetoric is the art of ruling the minds of men.
"1544;user_4_1;rhoda@parisian.test;Dignity does not consist in possessing honors, but in deserving them."
1543;user_4_1;rhoda@parisian.test;Love is composed of a single soul inhabiting two bodies.
"1542;user_4_1;rhoda@parisian.test;It's not what happens to you, but how you react to it that matters."
"1541;user_4_1;rhoda@parisian.test;It's not what happens to you, but how you react to it that matters."
"1540;user_4_1;rhoda@parisian.test;Dignity does not consist in possessing honors, but in deserving them."
